"","X","profile_identifier","latitude","longitude","clay.0.5.cm","silt.0.5.cm","sand.0.5.cm","trans_1","trans_2"
"3295",3295,"IGAC-SAN-ST-80",7.442724114,-73.69762055,8.54962561,2.092006409,89.35836798,2.3467673974795,-1.40776388391233
"3297",3297,"IGAC-SUC-A-12",8.786111113,-74.86666667,59.14512711,21.18618576,19.66868713,-1.10096631973601,-1.02664485093018
"3298",3298,"IGAC-SUC-E-16",8.733333329,-74.78555556,41.45145731,37.76574415,20.78279855,-0.690397387454608,-0.0931205869018807
"3299",3299,"IGAC-SUC-E-34",8.716666671,-74.76666667,49.37673157,39.4252305,11.19803793,-1.48374071424554,-0.225073313002426
"3300",3300,"IGAC-SUC-G-6",8.401666667,-74.58166667,36.06206897,22.83054187,41.10738916,0.130946298365797,-0.45714239663402
"3301",3301,"IGAC-SUC-PB-18",9.279999996,-75.23,34.1393008,24.13363388,41.72706532,0.200700729923517,-0.346842772544466
"3302",3302,"IGAC-SUC-PG-3",9.083333331,-74.99833333,11.72622559,10.23224843,78.04152598,1.89541323258084,-0.136283493108943
"3303",3303,"IGAC-SUC-PG-7",9.089999999,-75.01527778,10.84938576,40.2682045,48.88240975,1.50530914655021,1.31145372092612
"3304",3304,"IGAC-SUC-PP-23",9.432222224,-75.12416667,44.35380709,23.59317911,32.0530138,-0.324807333743398,-0.631240897516198
"3306",3306,"IGAC-SUC-PP-25",9.425000003,-75.17333333,35.64577268,15.9955455,48.35868182,0.305015206295936,-0.801320284200642
"3307",3307,"IGAC-SUC-PP-27",9.395833332,-75.01666667,8.85929206,10.61820848,80.52249946,2.20706978328015,0.181103450061465
"3308",3308,"IGAC-SUC-PP-43",9.484999999,-75.23333333,16,10,74,1.53147637096439,-0.470003629245736
"3309",3309,"IGAC-SUC-PR-1",9.71666667,-75.58333333,3.293033212,27.98542232,68.72154447,3.03825366326926,2.13987465419147
"3310",3310,"IGAC-SUC-PR-10",8.666666666,-75.33333333,15.83654877,28.06663438,56.09681685,1.26475858831211,0.572261000258198
"3311",3311,"IGAC-SUC-PR-2",9.741666668,-75.6025,20.79618043,24.302405,54.90141457,0.970769777814348,0.155805979971033
"3312",3312,"IGAC-SUC-PR-21",9.436111112,-75.44444444,41.18047804,32.42184409,26.39767787,-0.444688263266191,-0.239131914144106
"3314",3314,"IGAC-SUC-PR-5",9.516666673,-75.40666667,27.01493892,25.79322603,47.19183504,0.557830884859609,-0.0462781058506331
"3315",3315,"IGAC-SUC-PR-6",9.391666667,-75.43583333,44.01181898,20,35.98818102,-0.201267631477793,-0.788725937476027
"3316",3316,"IGAC-SUC-PS-10",9.150000003,-75.26666667,24.67787611,18.54828485,56.77383904,0.833168501142959,-0.285529814340551
"3320",3320,"IGAC-SUC-PS-25",9.590000003,-75.425,13.34909943,27.61275193,59.03814863,1.48673489776372,0.726828768327154
"3321",3321,"IGAC-SUC-PS-26",9.050277781,-75.20027778,29.81430854,22.6976787,47.48801276,0.465488885620241,-0.272725771277537
"3322",3322,"IGAC-SUC-PS-28",9.551666671,-75.35666667,23.09960384,33.01139177,43.88900439,0.641848351635187,0.357037239451267
"3324",3324,"IGAC-SUC-PS-34",9.448611106,-75.44166667,24,24,52,0.773189888233482,0
"3325",3325,"IGAC-SUC-PS-35",9.425000003,-75.43333333,53.09067785,17.82070359,29.08861856,-0.601654371559821,-1.0916404500271
"3326",3326,"IGAC-SUC-PS-37",9.388888887,-75.28333333,15.55660377,15.29716981,69.14622642,1.49173825747188,-0.0168173966681234
"3327",3327,"IGAC-SUC-PS-39",9.55,-75.56722222,11.8408341,18.0081491,70.1510168,1.77909622648806,0.419270308613966
"3329",3329,"IGAC-SUC-PS-41",9.483333327,-75.55333333,22.77255134,33.73833806,43.48911061,0.646954653844171,0.393078896535348
"3330",3330,"IGAC-SUC-PS-43",9.531944437,-75.51527778,51.52637782,33.06962958,15.40399261,-1.2074671310174,-0.443478541382059
"3331",3331,"IGAC-SUC-PS-46",9.474999998,-75.52333333,32.06147889,32.45089961,35.4876215,0.101528670595516,0.0120728907857563
"3332",3332,"IGAC-SUC-PS-48",9.900000001,-75.6,21.87291623,29.85298072,48.27410305,0.791646078482412,0.311035521820488
"3333",3333,"IGAC-SUC-PS-52",9.200555557,-75.15083333,12.64137309,16.68396319,70.67466372,1.72111213209337,0.277472956670006
"3334",3334,"IGAC-SUC-PS-53",9.558333329,-75.56666667,2.013788155,0.998988869,96.98722298,3.87456164540434,-0.701029245105091
"3335",3335,"IGAC-SUC-PS-7",9.299999997,-75.30555556,47.73226225,31.03247891,21.23525884,-0.809944573708985,-0.430573163912383
"3338",3338,"IGAC-SUC-SM-2",8.669444437,-74.94444444,71.11590468,17.19869664,11.68539868,-1.80597091994337,-1.41947740210406
"3339",3339,"IGAC-SUC-SM-26",8.808333332,-74.80833333,46.93273878,30.29362228,22.77363893,-0.723111807156272,-0.437778282384323
"3340",3340,"IGAC-SUC-SM-37",8.766666665,-75.16666667,8.158314618,15.66056837,76.18111701,2.23407601798381,0.652108378553087
"3341",3341,"IGAC-SUC-SM-38",8.40694444,-74.84166667,66.41828357,28.43220481,5.149511615,-2.55707049540908,-0.8484498986596
"3342",3342,"IGAC-SUC-SM-4",8.602777783,-75.06944444,49.51273158,35.27938388,15.20788454,-1.18041582703933,-0.338931072872546
"3343",3343,"IGAC-SUC-SM-41",8.491666666,-74.84722222,35.21225319,50.73050102,14.05724578,-0.918256147295189,0.365133203717954
"3344",3344,"IGAC-SUC-SM-45",8.775000004,-74.75,51.78130967,27.93190373,20.2867866,-0.937059499261531,-0.617259728580502
"3345",3345,"IGAC-TOL-14-R",3.672283607,-75.09776505,42.44697414,38,19.55302586,-0.775125579748944,-0.110669469925019
"3346",3346,"IGAC-TOL-5-G",3.810998516,-75.05674522,27.8602149,44.89825607,27.24152903,-0.0224570703922848,0.477199271792351
"3347",3347,"IGAC-TOL-A-38",5.036607713,-74.89789783,19.25762654,12.56250416,68.1798693,1.26424218355369,-0.427190649206261
"3348",3348,"IGAC-TOL-A-45",5.191871314,-74.82306441,28.36438467,31.37953414,40.25608119,0.3501267806589,0.101021604173804
"3349",3349,"IGAC-TOL-BT-61",4.388083503,-75.17867805,17.80358705,6,76.19641295,1.453914430779,-1.08764048743055
"3350",3350,"IGAC-TOL-BT-62",4.354523612,-75.30944252,26.246192,10.21992163,63.53388637,0.884052495335792,-0.943181995399079
"3351",3351,"IGAC-TOL-BT-63",4.195760058,-75.3579885,21.42127072,12.47375691,66.10497238,1.12685958188557,-0.540757397076714
"3352",3352,"IGAC-TOL-BT-64",3.476589675,-74.97338657,40.68600994,41.00363094,18.31035913,-0.798417324873542,0.00777632505552853
"3353",3353,"IGAC-TOL-BT-66",3.296332014,-75.04735011,32.64727208,40.88908459,26.46364333,-0.20998946065302,0.225101845140672
"3354",3354,"IGAC-TOL-BT-67",3.430465012,-74.99553865,18,16,66,1.29928298413026,-0.117783035656384
"3356",3356,"IGAC-TOL-BT-69",3.422736707,-74.87158693,18,8,74,1.41369333530801,-0.810930216216329
"3357",3357,"IGAC-TOL-BT-70",3.379909543,-74.83410595,47.10473742,23.86180862,29.03345396,-0.483924828183576,-0.68009436299178
"3359",3359,"IGAC-TOL-BT-72",3.488436271,-74.79402841,24.28634237,34.34354094,41.37011669,0.532644651157677,0.34649981435138
"3361",3361,"IGAC-TOL-BT-75",3.621832856,-74.81063842,35.88537549,43.77075099,20.34387352,-0.567550033496753,0.198635964167046
"3362",3362,"IGAC-TOL-BT-76",3.638609621,-74.89045479,21.51065509,44.48934491,34,0.457812126663125,0.726701322324052
"3366",3366,"IGAC-TOL-BT-80",3.296076111,-74.95715989,24,22,54,0.810930216216329,-0.0870113769896298
"3367",3367,"IGAC-TOL-BT-81",3.643863023,-75.00792779,38.29319807,41.67142028,20.03538165,-0.64777249126036,0.0845432445157988
"3368",3368,"IGAC-TOL-BT-82",3.595084405,-74.84957789,40.14229737,45.01151435,14.84618828,-0.994687424842736,0.114487755822848
"3370",3370,"IGAC-TOL-BT-84",3.829369728,-74.88669126,28.84218349,44.04948845,27.10832806,-0.0619980308592638,0.423474719352494
"3373",3373,"IGAC-TOL-G-6",5.041778766,-74.87882816,39.89355802,37.70132007,22.40512191,-0.576925268308561,-0.0565197487677121
"3374",3374,"IGAC-TOL-G-8",5.11254455,-74.74800138,35.16775197,24.46130409,40.37094395,0.137980791575748,-0.363037081431635
"3375",3375,"IGAC-TOL-G-9",5.179727933,-74.76972608,38.99879808,20,41.00120192,0.0500705542033698,-0.667798553639218
"3376",3376,"IGAC-TOL-L-4",4.320848844,-75.54165731,27.01141025,7.011410247,65.97717951,0.893049538650757,-1.34872052130974
"3378",3378,"IGAC-TOL-L-6",4.121409691,-75.11155286,4.082771449,3.726110207,92.19111834,3.11708776102597,-0.0914111849543157
"3379",3379,"IGAC-TOL-L-8",4.084515811,-74.82799977,20.88188028,12,67.11811972,1.1675722373756,-0.553975160896163
"3381",3381,"IGAC-TOL-P-25",3.676449114,-75.56904048,21.45709342,16.11971366,62.42319292,1.06788160145182,-0.286012312383971
"3382",3382,"IGAC-TOL-P-7",5.232233553,-74.75789497,29.59109617,31.37953414,39.02936969,0.276840920678315,0.0586823904215275
"3383",3383,"IGAC-TOL-P-9",4.272809,-75.23642586,20.12348735,16,63.87651265,1.15506407190562,-0.229298935507067
"3384",3384,"IGAC-TOL-PA-5",4.592271285,-75.01039161,16.44082884,20,63.55917116,1.35220349689101,0.19596446913841
"3385",3385,"IGAC-TOL-PA-7",4.621409336,-74.9315063,22.56246981,26.8229502,50.61457999,0.807951778852058,0.172969973772713
"3386",3386,"IGAC-TOL-PH-1",4.409516829,-75.11431179,28.08656594,18.50549573,53.40793832,0.642668010999824,-0.417223627140516
"3388",3388,"IGAC-TOL-PI-1",4.210948332,-75.27629126,27.93569534,40.31635277,31.74795188,0.127922941585194,0.366851888622111
"3389",3389,"IGAC-TOL-PI-3",4.286344212,-75.20724152,27.8719365,25.9000923,46.2279712,0.505964729718557,-0.0733737899896901
"3390",3390,"IGAC-TOL-PI-9",4.279447415,-75.21429563,26.61471283,11.15478215,62.23050502,0.84938113714032,-0.869595878451548
"3393",3393,"IGAC-TOL-PT-15",4.704739505,-74.95332,34.53316182,11.03983435,54.42700382,0.454940349906653,-1.14041003833523
"3395",3395,"IGAC-TOL-PT-18",4.942498641,-74.95294597,23.68657063,31.99432869,44.31910068,0.626507503261374,0.300650411199878
"3396",3396,"IGAC-TOL-PT-20",5.125930094,-74.91701274,48.8244863,12.36643836,38.80907534,-0.229577835663803,-1.37324573613869
"3397",3397,"IGAC-TOL-PT-26",4.742784783,-75.17416741,31.59022832,6.7736248,61.63614688,0.668400656048129,-1.53981147777914
"3398",3398,"IGAC-TOL-PT-27",4.685359081,-75.15009559,27.32055809,11.91826263,60.76117928,0.799311623975219,-0.829567563888102
"3399",3399,"IGAC-TOL-PT-29",4.833960102,-74.82114328,26.24309392,11.28176796,62.47513812,0.867365821861086,-0.844214897830839
"3400",3400,"IGAC-TOL-PT-3",4.909799291,-75.2718908,18.48429319,1.494764398,80.02094241,1.46536702583178,-2.51495275359618
"3401",3401,"IGAC-TOL-PT-30",4.65847122,-74.93366169,23.45592105,13.84714223,62.69693672,0.983189630482982,-0.527044085663255
"3402",3402,"IGAC-TOL-PT-33",5.034614675,-75.30173649,12.73376011,4.105383927,83.16085596,1.87652001299123,-1.13195747766907
"3404",3404,"IGAC-TOL-PT-36",4.917245121,-75.16683095,50,8,42,-0.174353387144778,-1.83258146374831
"3405",3405,"IGAC-TOL-PT-4",4.903868335,-75.26087398,20,15,65,1.17865499634165,-0.287682072451781
"3406",3406,"IGAC-TOL-PT-42",5.210956804,-74.93015189,20.80262476,25.10348252,54.09389272,0.955642121624889,0.18792741319961
"3407",3407,"IGAC-TOL-PT-43",5.189147424,-74.92376244,16,23.97378517,60.02621483,1.3221926583966,0.404372226547273
"3410",3410,"IGAC-TOL-PT-7",4.885981458,-75.12096205,35.60730767,4.019386128,60.3733062,0.527996168498952,-2.18142170192906
"3412",3412,"IGAC-TOL-PTC-1",4.472033509,-75.54584421,25.09217447,8.708824018,66.19900151,0.970109356476198,-1.05821925682845
"3413",3413,"IGAC-TOL-PTC-2",4.413105761,-75.39080304,24.61655075,8.973654584,66.40979467,0.992425544265343,-1.00912599536692
"3414",3414,"IGAC-TOL-PTC-3",4.424970781,-75.39315025,23.77130654,12,64.22869346,0.993970803692915,-0.683572595996964
"3416",3416,"IGAC-TOL-PTC-9",4.252135863,-75.18744242,38.92486,22.61722589,38.45791412,-0.0120686174128918,-0.54292129758562
"3419",3419,"IGAC-TOL-PTS-16",3.205720398,-75.6140772,17.47678153,7.449649585,75.07356889,1.45759532100648,-0.852706234562166
"3420",3420,"IGAC-TOL-PTS-17",3.2080181,-75.61081422,18,13.67701863,68.32298137,1.3338744289517,-0.274654805856858
"3421",3421,"IGAC-TOL-PTS-20",3.189560452,-75.64616839,19.21944035,54.33824251,26.44231713,0.319043363423478,1.03930597598979
"3422",3422,"IGAC-TOL-PTS-9",3.437259195,-75.70560867,11.51948694,6.353711002,82.12680206,1.96422430163833,-0.595001065850138
"3423",3423,"IGAC-TOL-R-2",3.657918864,-75.05040385,44.61746678,43.42066675,11.96186647,-1.31640161848581,-0.027189894037797
"3424",3424,"IGAC-TOL-S-13",4.899349909,-74.88954154,12.75121359,15.16747573,72.08131068,1.73216834621537,0.173526930096992
"3425",3425,"IGAC-TOL-S-5",5.073119495,-74.81772752,29.86795964,22.12457719,48.00746318,0.47457015984476,-0.300097241238685
"3426",3426,"IGAC-TOL-T-10",3.99797561,-74.54257048,10,8,82,2.10413415427021,-0.22314355131421
"3427",3427,"IGAC-TOL-T-11N",4.814674458,-74.91579439,13.91172226,20.61244204,65.4758357,1.54894934116968,0.39316306320288
"3428",3428,"IGAC-TOL-T-12",4.038155384,-74.55228695,12,8,80,1.89711998488588,-0.405465108108164
"3429",3429,"IGAC-TOL-T-15",4.124014195,-74.73644361,38.69334491,24.6908255,36.61582959,-0.0551869697338843,-0.449235881710924
"3430",3430,"IGAC-TOL-T-16",4.12782651,-74.68790304,14,12,74,1.66500776358891,-0.154150679827258
"3431",3431,"IGAC-TOL-T-17",4.144237166,-74.68081025,53.75757576,23.56060606,22.68181818,-0.862920959135098,-0.824908518886955
"3433",3433,"IGAC-TOL-T-19",4.043923611,-74.70208261,25.9784961,34.13862282,39.88288108,0.42867806348446,0.273160254630165
"3434",3434,"IGAC-TOL-T-21",3.945105758,-74.86564516,33.2735408,23.10979743,43.61666177,0.270676717464769,-0.364505851798938
"3435",3435,"IGAC-TOL-T-22",3.918550732,-74.72613711,26.90033715,20.25228671,52.84737614,0.675269243793589,-0.283871108858763
"3436",3436,"IGAC-TOL-T-24",3.96128774,-74.81652634,22,16,62,1.03609193168678,-0.318453731118535
"3437",3437,"IGAC-TOL-T-3",4.138161295,-74.545604,32.51559175,29.46002976,38.02437849,0.15650777279046,-0.0986852992308708
"3438",3438,"IGAC-TOL-T-5",3.897130144,-74.57525785,32.35922498,16.46500924,51.17576577,0.458366953221938,-0.675661664946717
"3439",3439,"IGAC-TOL-T-7",3.845904056,-74.68456499,44.62665017,39.80672442,15.56662541,-1.05320199233352,-0.114295364720113
"3440",3440,"IGAC-TOL-T-7C",3.753692864,-75.34684658,38,28,34,-0.111225635110224,-0.305381649551182
"3441",3441,"IGAC-TOL-T-8",4.052500105,-74.54492953,36,26,38,0.0540672212702758,-0.325422400434628
"3443",3443,"IGAC-TOL-TA-7",4.800991122,-74.8777741,14.07401056,19.95692507,65.96906437,1.54485603661161,0.349246330542655
"3445",3445,"IGAC-TOL-TG-11",3.998780483,-74.54998972,8.45709571,7.771452145,83.77145215,2.29308646499223,-0.0845487798220727
"3446",3446,"IGAC-TOL-TI-1",3.874668418,-74.54282388,28.41833055,16.68226039,54.89940906,0.658468205662596,-0.532688476123247
"3447",3447,"IGAC-TOL-TL-5",4.838392129,-75.07983149,33.02669877,13.73556218,53.23773905,0.477451237499809,-0.877328038816159
"3450",3450,"IGAC-TOL-TS-10",4.003156285,-75.49699345,11.96766412,13.86915247,74.16318341,1.82405949057813,0.147458771197855
"3452",3452,"IGAC-TOL-TS-22",4.050211746,-75.31354164,28.69433957,6.33730514,64.96835529,0.817200433869899,-1.51024625448298
"3453",3453,"IGAC-TOL-TS-23",4.039234837,-75.28878719,17.04215113,1.72419718,81.23365169,1.56163983753813,-2.29092821420581
"3454",3454,"IGAC-TOL-TS-25",3.976573132,-75.26937364,26.11481506,14.01000195,59.87518299,0.829759331817422,-0.622731280574204
"3455",3455,"IGAC-TOL-TS-29",3.942332839,-75.26718252,34.68538662,26.87763392,38.43697946,0.102701539590669,-0.2550239754092
"3456",3456,"IGAC-TOL-TS-3",4.023158747,-75.60592526,31.25113587,8.383881392,60.36498274,0.65835345749519,-1.31574474282979
"3457",3457,"IGAC-TOL-TS-35",3.990149793,-75.18780025,26.01975903,66.19732439,7.782916578,-1.20692506265757,0.933783832968321
"3460",3460,"IGAC-TOL-TS-49",3.785109088,-75.19658826,12,10,78,1.87180217690159,-0.182321556793955
"3461",3461,"IGAC-TOL-TS-5",3.95521397,-75.53829516,27.74931997,19.78069924,52.46998079,0.637029877277992,-0.338504657877398
"3463",3463,"IGAC-TOL-TS-56",3.987231104,-75.03888537,34.07702444,5.883981225,60.03899434,0.566370869675116,-1.75638977523888
"3464",3464,"IGAC-TOL-TS-7",4.003887361,-75.55842929,9.984776339,10.50626134,79.50896232,2.07480818197389,0.0509098306143793
"3465",3465,"IGAC-TOL-TS-8",4.003129677,-75.53412717,27.96865441,16.83250536,55.19884023,0.679857545009971,-0.507772537857418
"3466",3466,"IGAC-VAC-C-1",4.692010018,-75.82114204,19.58794745,50.10370656,30.30834599,0.436508668730262,0.939180537516213
"3467",3467,"IGAC-VAC-C-100",3.746178915,-75.987108,14.64172937,31.00066274,54.35760789,1.31170895542489,0.750132955043386
"3468",3468,"IGAC-VAC-C-103",3.652880384,-76.08173938,16.18066978,28.90334891,54.91598131,1.22198709837369,0.580140161320025
"3469",3469,"IGAC-VAC-C-104",3.639211771,-76.09243737,15.17558736,47.20848959,37.61592304,0.907739403895146,1.13488569865022
"3470",3470,"IGAC-VAC-C-105",3.549756035,-76.11500482,5.94807792,18.55916683,75.49275525,2.54096856598332,1.13789570701159
"3471",3471,"IGAC-VAC-C-106",3.546739214,-76.10103251,10.02897554,20.06221226,69.9088122,1.94171325278732,0.693359601430714
"3474",3474,"IGAC-VAC-C-111",3.73494974,-76.07772269,11.87619835,30.3700806,57.75372105,1.5816515225789,0.938921674475468
"3475",3475,"IGAC-VAC-C-112",3.718101271,-76.07484369,15.07592225,24,60.92407775,1.39652954374451,0.464954912159857
"3476",3476,"IGAC-VAC-C-113",3.671983247,-76.04776059,17.57875419,40.06370059,42.35754523,0.879455544306909,0.823779677598715
"3477",3477,"IGAC-VAC-C-115",3.620173676,-76.11305853,26.43089431,29.96138211,43.60772358,0.50070071602523,0.125375724455959
"3478",3478,"IGAC-VAC-C-116",3.667663006,-76.0492866,16.57600407,30,53.42399593,1.17030389540555,0.593241270049399
"3479",3479,"IGAC-VAC-C-12",4.526335384,-75.90195774,17.12976026,15.2610571,67.60918264,1.37292649478535,-0.115513020843062
"3480",3480,"IGAC-VAC-C-121",3.25710185,-76.18590219,31.63338542,10.7392393,57.62737528,0.599784656555093,-1.08030880562735
"3481",3481,"IGAC-VAC-C-122",3.331460283,-76.16051726,23.53885763,32.05032772,44.41081465,0.634830441209677,0.308654836819847
"3482",3482,"IGAC-VAC-C-123",3.490146411,-76.22137628,37.06094376,19.52473488,43.41432136,0.158225685662442,-0.64088156911977
"3483",3483,"IGAC-VAC-C-124",3.446190704,-76.1137197,10,18,72,1.97408102602201,0.587786664902119
"3486",3486,"IGAC-VAC-C-16",4.242489844,-76.02393097,15.09340488,31.94669382,52.9599013,1.25527716245805,0.749810810158664
"3487",3487,"IGAC-VAC-C-17",4.30061767,-76.00381989,5.087879434,13.91909072,80.99302984,2.76750197000252,1.00640020132436
"3488",3488,"IGAC-VAC-C-18",4.278834279,-75.97707422,16.92735522,24.26282156,58.80982322,1.24537793712128,0.360014236387155
"3489",3489,"IGAC-VAC-C-2",4.669347608,-75.74022254,14.31961957,32.34807455,53.33230588,1.31491166679132,0.8149239050168
"3490",3490,"IGAC-VAC-C-20",3.892424966,-76.23364482,17.23171046,31.56786688,51.20042266,1.08899646927718,0.605388414530502
"3491",3491,"IGAC-VAC-C-21",3.891303967,-76.24286484,21.19219822,35.89324462,42.91455716,0.705577990658604,0.526916000187128
"3492",3492,"IGAC-VAC-C-22",3.930448999,-76.24361798,14,22,64,1.51982575374441,0.451985123743057
"3494",3494,"IGAC-VAC-C-24",4.251338663,-76.10341824,31.96998663,27.77510483,40.25490855,0.230434403114785,-0.140657435091099
"3495",3495,"IGAC-VAC-C-26",3.375676556,-76.12318107,8.019937985,12.03987597,79.94018605,2.29934799134611,0.406293449027712
"3496",3496,"IGAC-VAC-C-29",3.281250118,-76.19174649,27.88360537,18.21311479,53.90327985,0.659152431749581,-0.42589696752588
"3497",3497,"IGAC-VAC-C-31",3.424856326,-76.14998202,16.62557491,20.59911709,62.77530799,1.32861964428746,0.214306048171655
"3498",3498,"IGAC-VAC-C-32",3.424218145,-76.18204248,14.79156404,27.05541872,58.15301724,1.36902074384433,0.603830286634077
"3500",3500,"IGAC-VAC-C-41",4.30083897,-76.07947756,16.26661244,22.89493741,60.83845015,1.31910730229313,0.341801121741775
"3502",3502,"IGAC-VAC-C-44",4.509462256,-76.03585279,31.88952917,23.94093181,44.16953902,0.325757672335042,-0.286688094627741
"3503",3503,"IGAC-VAC-C-45",4.520594655,-75.97656362,19.25914543,56.48190741,24.25894716,0.230799469199568,1.07593432884996
"3504",3504,"IGAC-VAC-C-46",4.513336124,-75.96594373,24.07011236,17.53856499,58.39132264,0.886196374027238,-0.316568749807462
"3506",3506,"IGAC-VAC-C-51",4.341469447,-75.86853891,17.6672281,48.56690572,33.76586618,0.647739012264597,1.01123094306543
"3507",3507,"IGAC-VAC-C-52",4.337671352,-75.86804061,13.62642835,24.52024066,61.85333099,1.51275478524788,0.587487757782637
"3508",3508,"IGAC-VAC-C-53",4.373018234,-75.87105526,13.91395478,16.02482345,70.06122177,1.61647717899469,0.141246708053254
"3509",3509,"IGAC-VAC-C-54",4.385751781,-75.86768398,21.68900737,14.52038128,63.79061135,1.0788004626145,-0.401252291378942
"3510",3510,"IGAC-VAC-C-55",4.366784942,-75.81415864,15.6023318,18.56157487,65.83609333,1.43974784134999,0.173673199223446
"3511",3511,"IGAC-VAC-C-56",4.324771329,-75.86913303,10.02078227,15.93638637,74.04283136,1.99998256445734,0.463943782186125
"3512",3512,"IGAC-VAC-C-59",4.042545407,-75.89068151,17.87595325,33.64909143,48.47495532,0.997590863586591,0.632529639302384
"3514",3514,"IGAC-VAC-C-7",5.82028,-76.90222222,10.78441247,20.78421181,68.43137572,1.84772962704089,0.65609184911927
"3515",3515,"IGAC-VAC-C-8",4.770903112,-75.86722215,26.72975435,13.21958381,60.05066184,0.80941122988739,-0.704077987977676
"3516",3516,"IGAC-VAC-C-82",4.66757171,-75.86680749,30.37065405,21.85662754,47.77271841,0.452977917118987,-0.328972619423195
"3517",3517,"IGAC-VAC-C-83",4.478267584,-75.97999694,33.5633925,25.21680782,41.21979968,0.205482751579408,-0.285925214923079
"3520",3520,"IGAC-VAC-C-88",4.235510617,-76.03788196,21.34441466,31.25118481,47.40440053,0.797924965559222,0.381267192365431
"3521",3521,"IGAC-VAC-C-90",3.86879914,-76.08665935,41.864927,4.132307397,54.0027656,0.254586848112768,-2.31561246922453
"3522",3522,"IGAC-VAC-C-91",3.871222372,-76.08665651,9.218660682,24.06042824,66.72091107,1.97928864832221,0.959338744463424
"3524",3524,"IGAC-VAC-C-96",3.879399431,-76.09697259,7.9628926,30.15452558,61.88258182,2.05044642204154,1.33154268825966
"3526",3526,"IGAC-VAC-C-99",4.109860564,-75.87440151,10.39431686,15.14726293,74.4584202,1.96898165044209,0.376560649930352
"3529",3529,"IGAC-VAC-CA-6",4.835599662,-75.92838779,50.01577822,31.95602763,18.02819415,-1.02040164591899,-0.44797769880239
"3530",3530,"IGAC-VAC-CA1",4.021239794,-76.28529673,63.06447396,19.48360716,17.45191889,-1.28470799162343,-1.17458414571245
"3531",3531,"IGAC-VAC-CC-86",3.632623449,-76.43549605,15.15382813,83.65467969,1.191492188,-2.54304672079118,1.70844418767712
"3533",3533,"IGAC-VAC-CC02",4.093755699,-76.30676219,44.51734129,38.29209762,17.19056109,-0.95151834582141,-0.15063525873371
"3534",3534,"IGAC-VAC-CC03",4.090657642,-76.30208323,62.02753304,37.43796875,0.534498211,-4.75400526333646,-0.504892971095104
"3535",3535,"IGAC-VAC-CC04",4.160878652,-76.25592374,40.21249514,55.99355629,3.793948565,-2.36077045721827,0.331058846157325
"3536",3536,"IGAC-VAC-CC05",4.092537802,-76.2714425,39.36963959,41.97545716,18.65490325,-0.7468859300989,0.0640901436676488
"3537",3537,"IGAC-VAC-CC06",4.077273601,-76.21366104,34.56622073,49.72289489,15.71088438,-0.788523180949419,0.363588563088448
"3538",3538,"IGAC-VAC-CC07",4.102239408,-76.26947819,28.50808943,62.62154748,8.870363084,-1.16747215723055,0.786921541176556
"3539",3539,"IGAC-VAC-CC08",3.839860502,-76.37487224,27.90247299,58.32530213,13.77222488,-0.706061448407643,0.737320675471876
"3540",3540,"IGAC-VAC-CC09",4.086182731,-76.22376586,27.91247825,56.01087358,16.07664817,-0.551706043061801,0.696472005012622
"3541",3541,"IGAC-VAC-CC10",4.075885618,-76.20710826,18.47876634,33.70553105,47.81570261,0.950731784544607,0.601039642512141
"3542",3542,"IGAC-VAC-CC101",3.075491674,-76.53040218,60.38587509,34.61183459,5.002290314,-2.49085935111097,-0.55655955771165
"3543",3543,"IGAC-VAC-CC102",3.370486839,-76.45313404,24.22985722,47.0765176,28.69362518,0.169089336813631,0.664188669825735
"3544",3544,"IGAC-VAC-CC103",3.630855474,-76.25785365,31.86028361,46.14498613,21.99473026,-0.370557315170783,0.370428105943246
"3545",3545,"IGAC-VAC-CC104",3.10732198,-76.47152879,57.18426008,40.6670798,2.148660117,-3.28143424061851,-0.340859772062087
"3546",3546,"IGAC-VAC-CC105",3.11154639,-76.46603969,53.65365072,45.0659384,1.280410886,-3.73536848262468,-0.174422798685856
"3548",3548,"IGAC-VAC-CC107",3.264422573,-76.38057972,26.80868569,36.87502536,36.31628895,0.30354044410544,0.318808574468065
"3550",3550,"IGAC-VAC-CC109",3.160740025,-76.41368685,28.3108663,55.06089906,16.62823465,-0.532143566120091,0.665194129163293
"3551",3551,"IGAC-VAC-CC11",4.093151831,-76.2559093,17.91889562,41.18917075,40.89193363,0.82507704453813,0.832319598632198
"3552",3552,"IGAC-VAC-CC110",3.181227151,-76.41685513,7.259554331,30.55942941,62.18101626,2.14773130829966,1.43735485294742
"3553",3553,"IGAC-VAC-CC111",3.235644242,-76.31171535,26.23912752,34.52757997,39.23329251,0.402273971547722,0.274506710568998
"3554",3554,"IGAC-VAC-CC112",3.183942873,-76.24970134,26.34342372,41.9412121,31.71536418,0.185582568269461,0.465050256221834
"3555",3555,"IGAC-VAC-CC113",3.181900113,-76.32986103,26.58595913,50.23338472,23.18065615,-0.137065079928051,0.636296615754371
"3556",3556,"IGAC-VAC-CC114",3.184982678,-76.49472546,60.77757664,38.44363282,0.778790543,-4.35723406428197,-0.458027829803422
"3558",3558,"IGAC-VAC-CC116",3.253961639,-76.37988008,32.8898181,46.57125573,20.53892617,-0.470841206437081,0.347820391356217
